date,temperature,rainfall,humidity
2010-02-22,30.41121567116847,70.24499934581247,66.26258006818227
2010-02-23,30.669361869446924,62.4810910974379,65.89029636202577
2010-02-24,29.286320687567514,69.44013436956891,67.42227266665262
2010-02-25,29.84793855673621,68.73033049341606,63.97288436700522
2010-02-26,29.849953235642115,61.11384379546169,66.22499037382975
2010-02-27,30.902329893794125,75.04843229864565,67.65372470386073
2010-02-28,32.92546104973679,68.4479889495979,65.45591160810989
2010-03-01,30.100049598507702,66.80010083319833,66.11980724743358
2010-03-02,30.149397488848265,68.31112014368361,64.93268952202216
2010-03-03,28.99799856904228,68.01111121331186,63.625892408360016
2010-03-04,30.97964302294182,67.5462184218878,67.36353966536656
2010-03-05,29.362488315966278,75.14366012409022,66.94365849699581
2010-03-06,31.13273329243024,64.13166222138648,66.93327076178734
2010-03-07,29.495988462181767,68.82454403221115,66.85630522512548
2010-03-08,29.30599692936999,58.89157509186034,69.30798131078747
2010-03-09,31.608796169429276,73.69331758864564,63.26191775388263
2010-03-10,29.178198978324048,71.23691963436637,71.31554176582195
2010-03-11,31.74392540417936,69.30215753859159,67.3104705627019
2010-03-12,30.043895075452234,60.384405108741994,64.8008618803608
2010-03-13,28.518861519596665,70.31720133168352,66.05433409679353
2010-03-14,31.305457608037408,60.32799718275758,68.91619011307648
2010-03-15,29.57080296041949,64.54352984441032,64.95643420079497
2010-03-16,31.981458730929294,68.98834097487959,68.82467615268695
2010-03-17,31.89308107836978,65.98666971065389,65.08245355489407
2010-03-18,29.744636992388354,64.6513800699242,65.7564592204995
2010-03-19,31.51771421443568,59.66277595136174,67.86676207152973
2010-03-20,29.861906140605434,63.45970481838921,67.4372341384748
2010-03-21,30.584840433979352,60.145832636014326,65.0420913242134
2010-03-22,32.82897558628694,63.45615953210956,64.1900854146625
2010-03-23,31.699309202648916,59.50597863565952,67.92536834952462
2010-03-24,31.07186493850351,65.86036947859267,64.07754210126747
2010-03-25,31.06909650767201,53.15078600760543,68.01791631161576
2010-03-26,30.73196959033762,61.709354972114376,67.38225150139405
2010-03-27,32.62576173604405,61.63069396271565,65.49444780578334
2010-03-28,31.560043785919838,59.54999038517565,68.09929575847006
2010-03-29,32.41031880107881,55.100050779470294,68.62829116000194
2010-03-30,31.827962182577668,73.10606263580252,69.64253446961902
2010-03-31,29.663338036054284,46.203657313845035,68.5360050406329
2010-04-01,32.67467113247798,65.01200070874957,69.16461315984502
2010-04-02,31.590115132020948,57.04204183165827,63.278243690093554
2010-04-03,32.32138267304905,52.777379290130156,64.66670665268643
2010-04-04,32.10792297837661,50.02318107507972,66.19614221685737
2010-04-05,30.796176664321226,56.09823793581722,67.64228967784402
2010-04-06,31.380767512623034,71.15146628037033,65.22370752100105
2010-04-07,31.955515805446655,59.48929891358185,66.60671231659187
2010-04-08,31.065879411829048,50.37914723922699,70.10447242925132
2010-04-09,32.81099445307502,62.12247702964201,68.31816715658216
2010-04-10,33.41506407623024,66.08253191919796,63.46741683442987
2010-04-11,31.67591840112923,55.93610744459865,69.35920379112486
2010-04-12,31.69539861851445,54.99028391320467,66.00910628396794
2010-04-13,30.4362268391982,64.26466740276325,64.4865026394027
2010-04-14,32.87050973040332,51.16584512559543,68.3313579193957
2010-04-15,32.317264423525465,59.68497238130133,62.73852857701819
2010-04-16,30.948753748909148,62.54501406472588,70.6523735827612
2010-04-17,31.966765301781358,59.57384725561128,64.96599516065042
2010-04-18,32.25557294502457,56.343386393691816,69.39993802832417
2010-04-19,32.73752426147242,58.302359436297415,68.17761748761902
2010-04-20,33.098137831090014,65.00391971471421,66.19877592746892
2010-04-21,33.343086690370505,46.361822217389225,64.87079611040038
2010-04-22,32.595553831107175,52.229641155447965,66.6767746421814
2010-04-23,32.8708226112768,37.41015795954458,63.295298910169464
2010-04-24,29.808534229307156,55.25232944911841,66.15330478523097
2010-04-25,31.204300655276338,51.5911600515995,66.17247576204724
2010-04-26,33.96016132404484,59.51146293381808,66.72415762497383
2010-04-27,30.709521032675465,53.544931011388954,68.06717225938675
2010-04-28,33.416247218215716,52.32914262457131,68.92984863519084
2010-04-29,32.691705568745725,52.971623062094096,69.25267628413316
2010-04-30,31.150873261851864,55.746685241515,69.75196318928936
2010-05-01,32.742042743435505,59.34206274160165,66.33714442621965
2010-05-02,33.73865464020417,47.794119434655634,65.58621647615234
2010-05-03,31.60458818811066,49.18508259005078,65.92491438118641
2010-05-04,30.271781235327243,44.55606366073434,68.70784931025233
2010-05-05,34.0566154331345,47.08994918036193,66.69012829130737
2010-05-06,29.6356117126382,53.15513774914143,66.55426690299676
2010-05-07,32.17509373309618,50.15350457675586,63.882679966256504
2010-05-08,29.22674141826797,50.61545000755744,70.53597145054209
2010-05-09,30.94021794566485,51.44542372239925,65.09993031559615
2010-05-10,30.616565378222752,55.33544476572869,67.87852270252779
2010-05-11,32.608774373773066,54.571002661396676,69.38506646915387
2010-05-12,31.258641854463445,42.696367691068104,72.003899230138
2010-05-13,31.31241255962818,50.54432436147974,63.84483862952716
2010-05-14,30.96507665934289,48.203675653694354,64.59228997459037
2010-05-15,31.273576964682523,49.95073451382447,69.55571921088534
2010-05-16,31.67527010802047,47.70476636063845,63.29206127703206
2010-05-17,30.738649827864265,45.59906515349536,68.2738959164922
2010-05-18,30.501917382489566,44.100505325167845,66.01201160227008
2010-05-19,30.86250272079389,50.881923137100756,66.49455334917828
2010-05-20,31.96675674955459,42.12412731908898,66.69564703444473
2010-05-21,31.13855453997554,37.88883346384678,65.677010346877
2010-05-22,31.894218025966016,45.90654759943041,66.09668559542133
2010-05-23,32.145366430089084,41.70001742929881,66.61419231797946
2010-05-24,31.98738029402459,46.39540669136097,68.64038434441484
2010-05-25,30.876433410143598,38.6821009511863,66.98335606275522
2010-05-26,31.25322576815165,50.6850306205019,70.51712271219611
2010-05-27,33.556774778349705,43.98561428747468,66.27727044510495
2010-05-28,31.334029463850335,47.279360427414176,69.69706572910115
2010-05-29,31.1627917472245,45.66910691183454,68.52087266709788
2010-05-30,30.59417715526458,39.75359429866969,68.1335519569104
2010-05-31,30.767562077015683,46.202359442275146,66.50636161555789
2010-06-01,31.675490141105442,40.56139677197627,69.13350244624343
2010-06-02,31.138625727429325,39.92913040985486,64.21930430218772
2010-06-03,30.454837490980022,39.89438589851307,70.50324909777115
2010-06-04,30.971091431500277,35.2376764177812,64.89571119826209
2010-06-05,30.598169978289885,40.83448808517382,66.7258300502076
2010-06-06,31.657321642774207,40.212435546750065,66.07081542892657
2010-06-07,30.23997462060205,35.70275877924458,69.17768329886417
2010-06-08,30.36702787588721,40.20564335234071,67.3099653436371
2010-06-09,29.735545113279127,40.00378585289432,65.24274766677539
2010-06-10,28.91905965861806,39.91515843135125,67.74575439509256
2010-06-11,31.232790849528218,34.24440930528137,66.91066159242276
2010-06-12,29.953149706069993,36.787303959631636,67.00860998697186
2010-06-13,32.62244776151141,36.14498379444425,67.52590801100683
2010-06-14,28.853490444096103,30.668301046370793,66.40174512314796
2010-06-15,28.89415995807941,41.775563456246424,65.45147578979838
2010-06-16,29.75876101215138,39.36744282466224,64.68090377331764
2010-06-17,29.932951477276276,34.86382292583766,62.52897789795995
2010-06-18,29.997984065890993,33.57783361459954,64.49268739992992
2010-06-19,28.940404562611807,39.47049640951848,67.5844273230063
2010-06-20,31.83214163964047,30.336067593619784,68.56630185607553
2010-06-21,31.328720609182245,38.57284703270863,65.68256644198514
2010-06-22,30.31253894350584,38.83193338677568,67.94966130730334
2010-06-23,28.77636450515856,26.930472567116936,68.35786195098594
2010-06-24,28.15667656892586,36.720819436052686,69.14567697168125
2010-06-25,28.65468891358842,26.855507770900566,64.97497747881644
2010-06-26,29.13000351495895,35.568124206414296,65.68237620725239
2010-06-27,30.9258020484029,30.42240624024107,68.25298514778363
2010-06-28,29.57734302078003,26.951297218899334,66.40998065012596
2010-06-29,28.70167790614357,38.263296183424806,66.20585703455194
2010-06-30,28.28968106864557,35.77502350723793,70.65759228056677
2010-07-01,28.236805819603912,36.14667140596301,67.10692793329612
2010-07-02,29.006433834897788,31.217236181148255,63.633641173164676
2010-07-03,29.002940766825937,23.911377385602027,66.2339654950052
2010-07-04,27.953552468918385,33.932656615722905,63.24195954068464
2010-07-05,28.081005921460964,25.428844701799658,66.28273195057683
2010-07-06,27.38180299108585,26.556644105414072,67.05348882001412
2010-07-07,27.94815193897885,33.572090494281426,68.06485092613147
2010-07-08,29.154210377680524,36.53844274483015,67.54994098848992
2010-07-09,30.709788651762615,34.22357177825033,66.29841921077833
2010-07-10,27.36321137180789,30.064211768384947,65.86084629398357
2010-07-11,27.050434114233557,25.085608911373782,66.0359201469617
2010-07-12,28.233867152117302,34.028153113171825,68.26590853608141
2010-07-13,28.19818705300739,33.735896841501564,67.22229254361407
2010-07-14,27.486383514492776,33.92480459932994,66.76307827835447
2010-07-15,28.055187142625172,33.40081981333866,69.27561835469398
2010-07-16,26.779700599942323,36.579902515604815,71.28795911430673
2010-07-17,26.20406868744672,23.0502617622073,65.11879173118369
2010-07-18,26.67447941533156,27.54149045443688,66.48467252330563
2010-07-19,26.922592077197127,40.44052821056931,68.60193536505307
2010-07-20,26.53861977850844,34.69540663842525,68.99544838029382
2010-07-21,28.88232906261064,20.833436915068265,69.92287786783123
2010-07-22,26.395878173307757,30.596255850992087,69.44667201862214
2010-07-23,27.971647762373603,33.63823904322779,67.6619830393925
2010-07-24,27.914278093366995,34.5122718597087,67.37159816925876
2010-07-25,27.52045455212588,29.66074753689355,68.41681871675962
2010-07-26,28.210329758968747,40.34337775238838,67.38628928916282
2010-07-27,25.679745565180056,34.75661923234873,67.72491146288729
2010-07-28,26.8025748480973,37.1382531289708,66.62374246874178
2010-07-29,26.82859873152031,25.21799179885118,66.47977865499286
2010-07-30,26.093515251748492,27.28796061956871,68.52809510159152
2010-07-31,29.371129536980348,27.562293737242776,66.94551076409853
2010-08-01,26.31690225876041,28.141963291184425,64.44432276783651
2010-08-02,26.137696295636566,27.966118018002756,65.20612293338287
2010-08-03,26.45848492399683,36.4702535351285,68.6623425224342
2010-08-04,26.698004277832474,30.388267306674937,66.91047203956546
2010-08-05,25.674604959647475,36.23842164221675,65.07761987530868
2010-08-06,25.383465911926404,33.01655458046744,68.812563125083
2010-08-07,25.6653557106895,26.192179555240173,69.89965946245421
2010-08-08,26.071832059025752,31.73033232608837,67.78623148846503
2010-08-09,26.809341789158914,37.027164190636036,66.1756858443954
2010-08-10,26.320217951931212,38.78434257362783,67.4469062651103
2010-08-11,27.934135850357094,33.442549796638005,65.67053900211292
2010-08-12,26.119285366538154,25.91112355098774,66.9554398333261
2010-08-13,28.949762055522807,31.341284526740704,70.5456455675724
2010-08-14,25.89505106962691,28.932425956956962,65.95173614735995
2010-08-15,26.664748706653974,31.309365847227905,64.79983766015995
2010-08-16,24.975538223143648,37.51066136530661,66.8307277212124
2010-08-17,27.74714182842967,30.22261214726261,63.13391303618872
2010-08-18,24.689060836773223,27.146470565161177,67.22768047108407
2010-08-19,25.98413403451519,30.31718300074598,66.13131361937427
2010-08-20,25.53926505720439,26.74112509094548,66.72411947850192
2010-08-21,24.336994028063533,27.991925692068268,70.67143314548872
2010-08-22,24.53443127805689,30.895758991511187,68.10717282172902
2010-08-23,23.342663631561663,27.859587805196618,65.00824731049217
2010-08-24,26.31852731278853,31.77689706497521,65.51228076980688
2010-08-25,25.13537330378613,35.634253983942784,69.60905432433634
2010-08-26,26.238306125707297,33.62541374485064,66.89101504984676
2010-08-27,27.892238718342135,29.445331496850233,66.30481545816087
2010-08-28,25.05031785916136,34.59015369158021,67.54809628720459
2010-08-29,26.534774791488328,34.70330563089132,64.18005076979594
2010-08-30,26.132507143916715,31.39116914866455,67.40932103027298
2010-08-31,26.77687508612127,37.695912464892004,66.9194619370493
2010-09-01,26.89982794898076,32.90064705930781,67.68516478618008
2010-09-02,23.51251253809435,36.78342973570926,65.97542401929947
2010-09-03,24.42372803946385,37.107805447159016,66.2521397725092
2010-09-04,25.400790222815527,35.28070411710211,70.51291748332599
2010-09-05,27.19202426821791,27.01114542528639,63.54146759467818
2010-09-06,25.11104223536839,28.61939380650642,68.05583450017573
2010-09-07,26.70826397712933,22.827459979433392,68.4471790465521
2010-09-08,25.571199775595463,34.32057063880252,66.70303891877055
2010-09-09,24.17237506239132,34.1104675731521,68.50270665893471
2010-09-10,26.576433060780197,30.128697984338984,67.95752085050088
2010-09-11,23.800554596002446,43.44312716544725,67.56406208846457
2010-09-12,24.67023001269701,34.484588507104405,68.62983969680879
2010-09-13,25.482890252474515,35.422094504064056,65.43269682766561
2010-09-14,26.016587150872628,39.64800837493327,66.92087521142825
2010-09-15,26.277491997698494,36.66230811530668,66.25838190575897
2010-09-16,26.458234931747107,38.92078958039194,68.15925594510176
2010-09-17,25.88162485970556,29.424995257587334,70.66850958823957
2010-09-18,25.69915471955474,33.003360859844236,66.1432813718509
2010-09-19,25.725866645096016,23.32283555830588,65.40914381320589
2010-09-20,26.131777623798925,41.7483903278346,66.91202268652536
2010-09-21,25.137525047197638,29.290529902967315,70.28022539988233
2010-09-22,24.864488349776106,46.23490290791402,65.45819953870948
2010-09-23,25.9160271248819,35.82299852795787,65.83652684638407
2010-09-24,25.770013241106838,31.223576897843902,64.81905098787405
2010-09-25,25.139453395573916,40.119086180376605,65.98225994751314
2010-09-26,23.043773209707997,36.40809490914662,69.70264185890632
2010-09-27,23.909274724948297,38.32478153338619,65.18361161626811
2010-09-28,23.954426247578418,41.65880612062437,66.51183132149274
2010-09-29,26.72804797303277,38.64826455919135,63.21830566478563
2010-09-30,26.488947243101226,31.469187028493053,70.76609600859284
2010-10-01,24.175393161800415,36.411117689745026,71.21641076541346
2010-10-02,24.59105228410621,24.72963903002906,64.47866518860825
2010-10-03,25.44110982833,40.856098250769705,71.01654040008987
2010-10-04,25.08453605325445,42.71859520529503,72.04411698682631
2010-10-05,24.80887002505914,30.66766928626466,66.81927988901586
2010-10-06,25.21682561476543,41.03627974648927,71.13214137170392
2010-10-07,25.486034818049298,32.25780676096362,67.6521576745006
2010-10-08,26.52528304670982,42.50085926668432,66.14772160617149
2010-10-09,25.91386436636499,36.392826647004284,69.306233233255
2010-10-10,25.17145531395169,36.68923309769881,68.47137756956114
2010-10-11,26.725563765352753,46.69434783713302,65.43790626579225
2010-10-12,27.13414713363637,43.637202954894576,66.87409221578032
2010-10-13,26.2471616330498,48.26656837168849,65.28677811338765
2010-10-14,24.91410869027386,46.57320910134984,65.37962319376301
2010-10-15,24.732697598420962,46.54204541887423,70.66464450035639
2010-10-16,26.005848501826257,49.83870588088147,67.1314132058512
2010-10-17,25.958662646771366,47.73281012456904,64.43695772218865
2010-10-18,25.459353544483708,45.58921798933773,69.16622314510796
2010-10-19,25.961092362538718,35.15704230949067,64.85809328749879
2010-10-20,26.938183492348024,36.994323605334834,68.58640580019919
2010-10-21,24.952298660676604,45.83337058055818,63.16902176730214
2010-10-22,27.187589239408833,46.20467345480442,72.53759032715426
2010-10-23,26.105124457056785,40.42820395072516,64.4277111666215
2010-10-24,26.833539621896293,50.41772373316646,68.26639324892052
2010-10-25,24.46588175962949,42.66709724634123,68.35681318953274
2010-10-26,27.91202002515168,52.621325142312024,68.0801463863764
2010-10-27,27.20845207146615,44.925993721178536,67.12212817601133
2010-10-28,28.109534338165364,42.548265608688496,67.60646545653367
2010-10-29,27.903711440484354,45.201175314139896,68.46997344943304
2010-10-30,26.21740598254975,52.953836075309106,68.0843178498183
2010-10-31,26.120864059474382,51.06410248336107,67.54400963284716
2010-11-01,27.544462252028957,49.92324628883532,69.10180114900338
2010-11-02,28.188736031904277,48.563857809791315,64.316186714329
2010-11-03,27.826490784402928,44.94000793340651,70.92308444222336
2010-11-04,26.56512607059407,49.58071054481165,65.25227846163664
2010-11-05,26.50385286062148,53.01431406156314,65.65922536590669
2010-11-06,25.439241830903097,56.35027204322105,65.15209995965691
2010-11-07,27.527900152397724,56.816396055337194,70.44639927214027
2010-11-08,25.749552271203882,52.05029669329239,65.91238868426234
2010-11-09,26.99608715942245,48.85641630768158,72.34493324563329
2010-11-10,26.733416002743883,62.762362572295224,68.33114669100561
2010-11-11,26.366963946512698,47.398798208109525,66.67138595897175
2010-11-12,26.943005228960462,43.28386701735351,65.99330984192788
2010-11-13,27.06831365627226,53.18521676475207,66.28822286365705
2010-11-14,25.50355765029821,61.39137531269145,69.43974961932267
2010-11-15,28.936191015818622,45.2274663239301,66.31161695869046
2010-11-16,26.625947124233264,59.09201598418135,63.1260451007625
2010-11-17,26.61610711105832,49.39511826163569,67.06925057913406
2010-11-18,28.289271714567267,60.75409288508593,67.5255777602183
2010-11-19,28.41394743447554,54.508155332679074,66.31593913994271
2010-11-20,27.753203620119443,55.28327657486687,67.6386336031151
2010-11-21,27.65414854334172,50.53971299687352,70.40401516635309
2010-11-22,27.23000049791938,63.042872185355044,71.15584382622687
2010-11-23,26.941159698323787,55.233636380708894,68.55850149572952
2010-11-24,28.402680193744366,67.94641356351698,69.24031802092799
2010-11-25,29.479503141118183,62.74368942218059,65.99741411147987
2010-11-26,29.946355742443956,54.72879683170106,63.80486365608871
2010-11-27,28.445207019507354,54.63452862850448,68.37755108978695
2010-11-28,28.637476676107923,64.6159093387859,65.46862560282524
2010-11-29,28.937350341051555,64.08960163659088,66.24829288155676
2010-11-30,30.18705958014912,55.57820395175961,65.33983201828461
2010-12-01,28.941053151605868,60.5527023874899,67.67919772841913
2010-12-02,31.12388744849413,55.539390649764556,68.9781856972628
2010-12-03,26.49612728037819,57.60802108705607,66.8702256537518
2010-12-04,30.433961676561626,54.72903341169758,61.66769025491666
2010-12-05,28.147941968705982,47.39025762897942,63.85835164638423
2010-12-06,30.07095488625537,64.30561193222167,67.23955339304194
2010-12-07,28.558751354330784,59.100368386394656,64.23667291804209
2010-12-08,31.551391296525935,58.711008313003354,66.38805284410269
2010-12-09,32.01038551053069,57.86010817774694,66.42485634445462
2010-12-10,29.098362138160926,63.47316956339775,68.4724282110001
2010-12-11,31.388924145445397,65.85016718647063,66.07696217843021
2010-12-12,29.21170782729452,65.87899472808581,67.83007509548752
2010-12-13,32.340042871353646,53.728038190827704,67.87764412143784
2010-12-14,30.765710682261442,52.94043020771183,67.6843628708721
2010-12-15,33.22003056902281,68.96801811730904,64.71728633565222
2010-12-16,29.449932873626263,62.37861553547758,65.33105685903683
2010-12-17,29.41627939267732,62.96162623008099,67.81854112371933
2010-12-18,30.013708125094546,62.44089484825921,69.33301123277177
2010-12-19,32.56521718202294,63.376361626702725,66.31377875725549
2010-12-20,31.291069685345413,52.34926904325048,67.32016484744346
2010-12-21,31.660445347028848,58.06909630192743,67.19002992412915
2010-12-22,31.63028411175422,58.261833758983,66.6905580774461
2010-12-23,30.607552736864527,64.48774043450253,65.50862577037825
2010-12-24,32.746534686895444,57.114453182338316,67.2465884720556
2010-12-25,31.995140247768834,64.88103545166938,67.08261844081618
2010-12-26,31.90632335251916,65.10987837715109,67.93715270977036
2010-12-27,29.807816245064917,71.90075116935607,66.73815229439555
2010-12-28,33.44325420983054,65.08807052229376,68.29821645436772
2010-12-29,31.474204662620636,72.7344379451904,67.18407905115804
2010-12-30,31.922186603834323,70.7928817417119,63.623163515405125
2010-12-31,35.43264137105391,61.44896853684935,65.83969855600638
2011-01-01,31.97176041929766,61.04328169443279,70.11263112490124
2011-01-02,33.11503317513193,60.82446436590391,67.94801721193564
2011-01-03,32.093467241549035,62.32699360140607,66.41507361266014
2011-01-04,31.988241394318813,64.20798940959469,66.72364353215391
2011-01-05,32.72796443493043,67.0631959651534,70.36477409743738
2011-01-06,34.11009616431065,68.4484764721255,67.22739521056351
2011-01-07,34.65433661395253,70.41353400001302,64.04860296020529
2011-01-08,33.79249411012181,62.608253815676456,64.00600538705949
2011-01-09,34.69268041671013,68.14104663375835,67.38998133864065
2011-01-10,33.2600921703346,58.994080794795934,68.52811771037443
2011-01-11,32.80126867142507,69.25577012251256,67.19365047885819
2011-01-12,32.552345691670844,70.85112170643372,67.14270229241714
2011-01-13,35.51673420286372,61.190247257213585,66.27742231602002
2011-01-14,34.376767840379,72.08762346988775,63.63594450196178
2011-01-15,33.58953353418239,60.55906482795418,68.61334780159186
2011-01-16,34.68673448140579,67.47713254175956,65.17731913171093
2011-01-17,34.38372847802757,60.801965860896765,65.03693023055642
2011-01-18,32.755008471745136,64.42147152770416,64.51749032661222
2011-01-19,34.14405342140467,62.487500586620634,69.10692506625172
2011-01-20,33.13534845549373,70.20205019990026,67.36246113006477
2011-01-21,33.36702979219388,65.32663444985255,69.78990264597476
2011-01-22,33.490738542129996,71.66970359615556,65.34376134519042
2011-01-23,34.75944352946685,64.73042625215577,69.61269963752082
2011-01-24,34.4692898762489,69.8015125276627,65.04581300984216
2011-01-25,33.25873472146643,77.77999213688551,67.45968634588046
2011-01-26,33.530135706107444,68.44970274174749,67.14175211104785
2011-01-27,36.18267957452788,67.40528539133669,65.77670201793335
2011-01-28,35.39614307762768,67.65699987980274,66.31814628151857
2011-01-29,36.09705960009476,64.46403057007089,65.38609090543714
2011-01-30,34.44724857947302,69.81797918043122,65.47718782426824
2011-01-31,34.50472700760703,74.31726067098887,68.75422149827594
2011-02-01,34.82055380071129,75.99763270398593,66.72969814509764
2011-02-02,37.3392791630348,74.94793761113513,63.532285386565505
2011-02-03,34.87504809642942,73.10249214219255,66.26700098410292
2011-02-04,36.1777304758315,77.37888917676372,63.7453069468928
2011-02-05,35.06862268855632,63.58871485009091,64.89888823735915
2011-02-06,35.647588750258244,70.1152027185519,67.16662880651194
2011-02-07,35.20674231965807,69.97242617306868,64.9613887684295
2011-02-08,38.56490079022694,64.42280762497194,65.43024026452413
2011-02-09,36.758767607384854,74.8417388146877,67.11294794036226
2011-02-10,37.06527835920495,66.87982072923936,66.84793301570924
2011-02-11,35.73017764824543,66.06784962253533,66.26919045949069
2011-02-12,35.25385457798861,70.43506658358757,68.61059830328557
2011-02-13,34.88371840171966,62.73815455244663,69.19526462766194
2011-02-14,37.62713051859365,76.63003577700722,65.36604314201385
2011-02-15,37.06102159529779,75.66070147713745,66.79788771139522
2011-02-16,37.22304638929603,62.14179342767394,68.31203762085848
2011-02-17,37.22814337657819,79.36101377820034,68.29286785503723
2011-02-18,37.709071392921324,76.22583780810498,63.93072956354788
2011-02-19,35.637222700868115,67.2672479092975,69.6410844048958
2011-02-20,37.22642820475111,69.56278459246661,65.66083711044189
2011-02-21,38.45260162241252,70.5518204109977,64.9954766244978
2011-02-22,37.762031772355165,74.61215530142864,68.51874086541649
2011-02-23,36.67591375805708,63.54792743682202,65.83967379414847
2011-02-24,37.45587727535401,69.32003521972612,64.85271000638319
2011-02-25,38.61689874871043,71.66037043203023,65.13548529665827
2011-02-26,37.69671840591621,61.885724739748014,64.99168529674915
2011-02-27,36.25589244275794,61.71658950182197,66.79524873194458
2011-02-28,39.170075144578355,66.0758149705619,65.14632936851677
2011-03-01,39.516272782697506,74.53923095081319,65.20979106763114
2011-03-02,38.34746454082059,64.08611458514366,66.6286426165853
2011-03-03,36.25890008749679,72.60684956677314,66.46019704977832
2011-03-04,37.71963141444239,70.4645435449499,67.84953562232643
2011-03-05,38.66675501176974,73.84707282719374,67.7769103281307
2011-03-06,39.41741114717526,64.36571033619424,64.4958831518921
2011-03-07,37.464414362212416,62.213614319312775,71.48402786525196
2011-03-08,37.61645019641166,67.37400218002608,66.63893155364097
2011-03-09,36.90867680203629,59.88625497837518,65.44357025144181
2011-03-10,38.85812126868924,74.55203201324656,67.40459786861233
2011-03-11,39.23665114152247,64.32253841036021,67.04066285704388
2011-03-12,38.827674768228235,71.27903351745677,66.64354983140215
2011-03-13,39.34294412907813,72.1940540544727,64.98984740827525
2011-03-14,39.57180897903015,73.49585513840621,63.462838187200994
2011-03-15,37.942259401727995,64.83277823308956,66.42341863166887
2011-03-16,39.21386119539518,66.3472297073661,66.02910830922046
2011-03-17,38.351520964084216,68.52425235345034,66.9760354211163
2011-03-18,37.38471756145597,63.26507191556822,63.39242013503974
2011-03-19,38.76779085172992,63.654885806535134,64.06525164009226
2011-03-20,38.94934843757792,64.27109399121584,66.93744270154242
2011-03-21,38.766567621838576,56.1186180862437,67.123402143752
2011-03-22,39.36037489408921,70.45524702591689,68.51194923109043
2011-03-23,37.9566560582402,72.14772135334684,64.74786641377779
2011-03-24,39.71957139039718,67.37224851480127,67.37079976749271
2011-03-25,39.698605444845825,76.48816844229682,64.0983908372119
2011-03-26,38.71104585367687,71.2545428729715,65.97972919357534
2011-03-27,39.097926747165225,54.22363905266907,65.75451535622491
